~,Name,Row_1,Column_1,Cell_1,Property_1,Value_1,Name_1,Desc_1,Section_1,Row_2,Column_2,Cell_2,Property_2,Value_2,Name_2,Desc_2,Section_2,Row_3,Column_3,Cell_3,Property_3,Value_3,Name_3,Desc_3,Section_3,Row_4,Column_4,Cell_4,Property_4,Value_4,Name_4,Desc_4,Section_4,Row_5,Column_5,Cell_5,Property_5,Value_5,Name_5,Desc_5,Section_5,Row_6,Column_6,Cell_6,Property_6,Value_6,Name_6,Desc_6,Section_6,Row_7,Column_7,Cell_7,Property_7,Value_7,Name_7,Desc_7,Section_7,Row_8,Column_8,Cell_8,Property_8,Value_8,Name_8,Desc_8,Section_8,Row_9,Column_9,Cell_9,Property_9,Value_9,Name_9,Desc_9,Section_9,Row_10,Column_10,Cell_10,Property_10,Value_10,Name_10,Desc_10,Section_10,Row_11,Column_11,Cell_11,Property_11,Value_11,Name_11,Desc_11,Section_11,Row_12,Column_12,Cell_12,Property_12,Value_12,Name_12,Desc_12,Section_12,Row_13,Column_13,Cell_13,Property_13,Value_13,Name_13,Desc_13,Section_13,Row_14,Column_14,Cell_14,Property_14,Value_14,Name_14,Desc_14,Section_14,Row_15,Column_15,Cell_15,Property_15,Value_15,Name_15,Desc_15,Section_15,Row_16,Column_16,Cell_16,Property_16,Value_16,Name_16,Desc_16,Section_16,Row_17,Column_17,Cell_17,Property_17,Value_17,Name_17,Desc_17,Section_17,Row_18,Column_18,Cell_18,Property_18,Value_18,Name_18,Desc_18,Section_18,Row_19,Column_19,Cell_19,Property_19,Value_19,Name_19,Desc_19,Section_19,Row_20,Column_20,Cell_20,Property_20,Value_20,Name_20,Desc_20,Section_20,Row_21,Column_21,Cell_21,Property_21,Value_21,Name_21,Desc_21,Section_21,Row_22,Column_22,Cell_22,Property_22,Value_22,Name_22,Desc_22,Section_22
wpn_scar,st_wpn_scar,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_scar,1,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_firstc_scar,1,2,2,st_prop_bullet_speed,+5,st_up_bar_c1_name,st_up_bar_c1_descr,up_sect_firstd_scar,1,3,1,st_prop_weight,-0.53,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_firste_scar,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_scar,2,2,1,st_prop_reliability,+10,st_up_zat_c2_name,st_up_zat_c2_descr,up_sect_seconc_scar,2,3,1,ui_inv_handling,+20,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_secone_scar,2,3,2,ui_inv_accuracy,+20,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_scar,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_scar,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_scar,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_scar,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_scar,4,1,1,ui_inv_accuracy,+10,st_up_bar_a2_name,st_up_bar_a2_descr,up_sect_fourta_scar,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_scar,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_scar,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_scar,5,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_fiftha_scar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_scar_custom,st_wpn_scar_custom,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_scar,1,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_firstc_scar,1,2,2,st_prop_bullet_speed,+5,st_up_bar_c1_name,st_up_bar_c1_descr,up_sect_firstd_scar,1,3,1,st_prop_weight,-0.53,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_firste_scar,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_scar,2,2,1,st_prop_reliability,+10,st_up_zat_c2_name,st_up_zat_c2_descr,up_sect_seconc_scar,2,3,1,ui_inv_handling,+20,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_secone_scar,2,3,2,ui_inv_accuracy,+20,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_scar,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_scar,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_scar,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_scar,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_scar,4,1,1,ui_inv_accuracy,+10,st_up_bar_a2_name,st_up_bar_a2_descr,up_sect_fourta_scar,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_scar,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_scar,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_scar,5,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_fiftha_scar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_scar_new,st_wpn_scar_new,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_scar,1,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_firstc_scar,1,2,2,st_prop_bullet_speed,+5,st_up_bar_c1_name,st_up_bar_c1_descr,up_sect_firstd_scar,1,3,1,st_prop_weight,-0.53,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_firste_scar,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_scar,2,2,1,st_prop_reliability,+10,st_up_zat_c2_name,st_up_zat_c2_descr,up_sect_seconc_scar,2,3,1,ui_inv_handling,+20,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_secone_scar,2,3,2,ui_inv_accuracy,+20,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_scar,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_scar,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_scar,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_scar,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_scar,4,1,1,ui_inv_accuracy,+10,st_up_bar_a2_name,st_up_bar_a2_descr,up_sect_fourta_scar,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_scar,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_scar,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_scar,5,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_fiftha_scar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig220,st_wpn_sig220,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_sig220,1,2,1,st_prop_reliability,+15,st_up_zatp_b3_name,st_up_zatp_b3_descr,up_sect_firstc_sig220,1,2,2,st_prop_bullet_speed,+20,st_up_zatp_b8_name,st_up_zatp_b8_descr,up_sect_firstd_sig220,1,3,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_firste_sig220,2,1,1,st_prop_bullet_speed,+10,st_up_barp_a1_name,st_up_barp_a1_descr,up_sect_secona_sig220,2,2,1,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_seconc_sig220,2,3,1,ui_inv_rate_of_fire,+15,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_sig220,2,3,2,st_prop_bullet_speed,+30,st_up_barp_c2_name,st_up_barp_c2_descr,up_sect_seconf_sig220,3,1,1,st_prop_weight,-0.48,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_sig220,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_sig220,3,2,2,st_prop_recoil,-15,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_sig220,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_sig220,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_sig220,4,3,1,ui_inv_rate_of_fire,+15,st_up_usmp_c3_name,st_up_usmp_c3_descr,up_sect_fourte_sig220,5,1,1,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_fiftha_sig220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig220_custom,st_wpn_sig220_custom,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_sig220,1,2,1,st_prop_reliability,+15,st_up_zatp_b3_name,st_up_zatp_b3_descr,up_sect_firstc_sig220,1,2,2,st_prop_bullet_speed,+20,st_up_zatp_b8_name,st_up_zatp_b8_descr,up_sect_firstd_sig220,1,3,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_firste_sig220,2,1,1,st_prop_bullet_speed,+10,st_up_barp_a1_name,st_up_barp_a1_descr,up_sect_secona_sig220,2,2,1,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_seconc_sig220,2,3,1,ui_inv_rate_of_fire,+15,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_sig220,2,3,2,st_prop_bullet_speed,+30,st_up_barp_c2_name,st_up_barp_c2_descr,up_sect_seconf_sig220,3,1,1,st_prop_weight,-0.48,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_sig220,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_sig220,3,2,2,st_prop_recoil,-15,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_sig220,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_sig220,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_sig220,4,3,1,ui_inv_rate_of_fire,+15,st_up_usmp_c3_name,st_up_usmp_c3_descr,up_sect_fourte_sig220,5,1,1,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_fiftha_sig220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig220_nimble,st_wpn_sig220_nimble,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_sig220,1,2,1,st_prop_reliability,+15,st_up_zatp_b3_name,st_up_zatp_b3_descr,up_sect_firstc_sig220,1,2,2,st_prop_bullet_speed,+20,st_up_zatp_b8_name,st_up_zatp_b8_descr,up_sect_firstd_sig220,1,3,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_firste_sig220,2,1,1,st_prop_bullet_speed,+10,st_up_barp_a1_name,st_up_barp_a1_descr,up_sect_secona_sig220,2,2,1,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_seconc_sig220,2,3,1,ui_inv_rate_of_fire,+15,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_sig220,2,3,2,st_prop_bullet_speed,+30,st_up_barp_c2_name,st_up_barp_c2_descr,up_sect_seconf_sig220,3,1,1,st_prop_weight,-0.48,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_sig220,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_sig220,3,2,2,st_prop_recoil,-15,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_sig220,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_sig220,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_sig220,4,3,1,ui_inv_rate_of_fire,+15,st_up_usmp_c3_name,st_up_usmp_c3_descr,up_sect_fourte_sig220,5,1,1,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_fiftha_sig220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig550,st_wpn_sig550,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig550,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig550,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig550,1,3,1,st_prop_recoil,-5,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig550,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig550,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig550,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig550,2,3,2,ui_inv_accuracy,+30,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig550,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig550,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig550,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig550,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig550,4,1,1,st_prop_weight,-0.91,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig550,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig550,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig550,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig550,5,1,1,ui_inv_handling,+15,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_fiftha_sig550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig550_camo,st_wpn_sig550_camo,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig550,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig550,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig550,1,3,1,st_prop_recoil,-5,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig550,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig550,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig550,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig550,2,3,2,ui_inv_accuracy,+30,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig550,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig550,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig550,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig550,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig550,4,1,1,st_prop_weight,-0.91,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig550,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig550,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig550,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig550,5,1,1,ui_inv_handling,+15,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_fiftha_sig550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig550_custom,st_wpn_sig550_custom,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig550,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig550,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig550,1,3,1,st_prop_recoil,-5,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig550,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig550,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig550,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig550,2,3,2,ui_inv_accuracy,+30,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig550,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig550,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig550,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig550,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig550,4,1,1,st_prop_weight,-0.91,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig550,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig550,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig550,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig550,5,1,1,ui_inv_handling,+15,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_fiftha_sig550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig550_luckygun,st_wpn_sig550_strelok,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig550,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig550,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig550,1,3,1,st_prop_recoil,-5,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig550,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig550,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig550,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig550,2,3,2,ui_inv_accuracy,+30,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig550,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig550,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig550,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig550,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig550,4,1,1,st_prop_weight,-0.91,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig550,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig550,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig550,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig550,5,1,1,ui_inv_handling,+15,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_fiftha_sig550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig550_sniper,st_wpn_sig550_sniper,1,1,1,ui_inv_rate_of_fire,+10,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig550_sniper,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig550,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig550_sniper,1,3,1,st_prop_recoil,-5,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig550,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig550,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig550_sniper,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig550,2,3,2,ui_inv_accuracy,+20,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig550_sniper,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig550_sniper,3,2,1,ui_inv_rate_of_fire,+10,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig550_sniper,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig550_sniper,3,3,1,ui_inv_rate_of_fire,+10,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig550_sniper,4,1,1,st_prop_weight,-0.91,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig550,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig550,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig550,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig550_sniper,5,1,1,ui_inv_handling,+15,st_up_pri_b2_name,st_up_pri_b2_descr,up_sect_fiftha_sig550,5,2,1,st_prop_scope,,st_up_opt_c3_name,st_up_opt_c3_descr,up_sect_fifthc_sig550_sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_sig552,st_wpn_sig552,1,1,1,ui_inv_rate_of_fire,+5,st_up_zat_a3_name,st_up_zat_a3_descr,up_sect_firsta_sig552,1,2,1,st_prop_recoil,-5,st_up_zat_b2_name,st_up_zat_b2_descr,up_sect_firstc_sig552,1,2,2,st_prop_reliability,+25,st_up_zat_b3_name,st_up_zat_b3_descr,up_sect_firstd_sig552,1,3,1,st_prop_recoil,-10,st_up_zat_c1_name,st_up_zat_c1_descr,up_sect_firste_sig552,2,1,1,st_prop_recoil,-5,st_up_auto_a1_name,st_up_auto_a1_descr,up_sect_secona_sig552,2,2,1,ui_inv_accuracy,+20,st_up_auto_b4_name,st_up_auto_b4_descr,up_sect_seconc_sig552,2,3,1,st_prop_recoil,-10,st_up_auto_c1_name,st_up_auto_c1_descr,up_sect_secone_sig552,2,3,2,ui_inv_accuracy,+30,st_up_auto_c5_name,st_up_auto_c5_descr,up_sect_seconf_sig552,3,1,1,st_prop_reliability,+10,st_up_bar_a3_name,st_up_bar_a3_descr,up_sect_thirda_sig552,3,2,1,ui_inv_rate_of_fire,+5,st_up_bar_b3_name,st_up_bar_b3_descr,up_sect_thirdc_sig552,3,2,2,st_prop_bullet_speed,+10,st_up_bar_b2_name,st_up_bar_b2_descr,up_sect_thirdd_sig552,3,3,1,ui_inv_rate_of_fire,+5,st_up_bar_c2_name,st_up_bar_c2_descr,up_sect_thirde_sig552,4,1,1,st_prop_weight,-0.65,st_up_stk_a1_name,st_up_stk_a1_descr,up_sect_fourta_sig552,4,2,1,ui_inv_handling,+15,st_up_stk_b2_name,st_up_stk_b2_descr,up_sect_fourtc_sig552,4,3,1,ui_inv_handling,+25,st_up_stk_c3_name,st_up_stk_c3_descr,up_sect_fourte_sig552,4,3,2,st_prop_bullet_speed,+10,st_up_stk_c2_name,st_up_stk_c2_descr,up_sect_fourtf_sig552,5,1,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_fiftha_sig552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
