Section,Type,Key_1,Value_1,Key_2,Value_2,Key_3,Value_3,Key_4,Value_4,Key_5,Value_5,Key_6,Value_6,Key_7,Value_7,Key_8,Value_8,Key_9,Value_9,Key_10,Value_10,Key_11,Value_11,Key_12,Value_12,Key_13,Value_13,Key_14,Value_14,Key_15,Value_15,Key_16,Value_16
up_sect_fourtc_sig552,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.25",cost,"4380",crosshair_inertion,"-0.75",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtc_sv98,weapon,cost,"6880",inv_weight,"0.01",scope_dynamic_zoom,"on",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_svd,weapon,PDM_disp_accel_factor,"-1.25",PDM_disp_base,"-0.5",PDM_disp_vel_factor,"-1.25",cost,"6240",crosshair_inertion,"-1.5",inv_weight,"-0.22",value,"20",,,,,,,,,,,,,,,,,,
up_sect_fourtc_svd_nimble,weapon,cost,"7835",inv_weight,"0.05",scope_alive_detector,"scope_detector",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_tt33,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"2160",crosshair_inertion,"-0.7",inv_weight,"-0.09",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtc_ump45,weapon,cost,"3680",inv_weight,"0.1",rpm,"40",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_usp,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2340",inv_weight,"0.13",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtc_val,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"4650",inv_weight,"0.1",misfire_end_prob,"-0.014",misfire_start_prob,"-0.0018",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtc_vintorez,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.4",cost,"5640",crosshair_inertion,"-1",inv_weight,"0.025",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourtc_vintorez_1pn93,weapon,cost,"5590",inv_weight,"0.01",scope_dynamic_zoom,"on",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_vintorez_nimble,weapon,cost,"5390",inv_weight,"0.01",scope_dynamic_zoom,"on",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_vsk94,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"4650",inv_weight,"0.1",misfire_end_prob,"-0.014",misfire_start_prob,"-0.0018",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtc_vssk,weapon,cost,"5890",inv_weight,"0.01",scope_dynamic_zoom,"on",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_vz61,weapon,cost,"1650",inv_weight,"0.14",rpm,"40",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtc_walther,weapon,condition_queue_shot_dec,"-0.0004",condition_shot_dec,"-0.0004",cost,"1740",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,,,
up_sect_fourte_9a91,weapon,cost,"4320",fire_dispersion_base,"-0.06",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_abakan,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.2",cam_dispersion,"-0.055",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.05",cost,"4950",crosshair_inertion,"-0.7",inv_weight,"0.25",value,"20",zoom_cam_dispersion,"-0.04",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.04",,,,,,
up_sect_fourte_ace21,weapon,cost,"2990",fire_dispersion_base,"-0.03",inv_weight,"0.07",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_aek971,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.2",cam_dispersion,"-0.055",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.05",cost,"5390",crosshair_inertion,"-0.7",inv_weight,"0.25",value,"20",zoom_cam_dispersion,"-0.04",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.04",,,,,,
up_sect_fourte_ak102,weapon,ammo_class,"ammo-5.45x39-fmj;ammo-5.45x39-fmj;ammo-5.45x39-fmj;ammo-5.45x39-ep;ammo-5.45x39-ep;ammo-5.45x39-ep;ammo-5.45x39-ap;ammo-5.45x39-ap;ammo-5.45x39-ap",condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"4390",inv_weight,"-0.05",value,""5.45x39"",,,,,,,,,,,,,,,,,,,,
up_sect_fourte_ak103,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"4890",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_ak104,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"4690",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_ak74,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.4",cost,"4250",crosshair_inertion,"-1.25",inv_weight,"-0.2",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_ak74m,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.4",cost,"4250",crosshair_inertion,"-1.25",inv_weight,"-0.2",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_ak74u,weapon,cost,"2980",inv_weight,"0.11",rpm,"65",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_aug,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.05",PDM_disp_vel_factor,"-0.2",cost,"3780",crosshair_inertion,"-0.5",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourte_bizon,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.25",cost,"2870",crosshair_inertion,"-0.5",inv_weight,"-0.05",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_fn2000,weapon,cost,"4190",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_fn2000_nimble,weapon,bullet_speed,"65",cost,"5160",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_fnp45,weapon,cost,"2320",fire_dispersion_base,"-0.12",inv_weight,"0.11",value,"30",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_fnx45,weapon,cost,"2320",fire_dispersion_base,"-0.12",inv_weight,"0.11",value,"30",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_g3,weapon,bullet_speed,"65",cost,"3910",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_g36,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"5180",inv_weight,"0.2",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"20",,,,,,,,,,,,,,,,,,
up_sect_fourte_g36k,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"5180",inv_weight,"0.2",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"20",,,,,,,,,,,,,,,,,,
up_sect_fourte_g3sg1,weapon,cost,"4190",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_galil,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.4",cost,"4250",crosshair_inertion,"-1.25",inv_weight,"-0.2",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_groza,weapon,condition_queue_shot_dec,"-0.00025",condition_shot_dec,"-0.00025",cost,"5620",inv_weight,"0.2",misfire_end_prob,"-0.02",misfire_start_prob,"-0.0015",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_hpsa,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"1740",crosshair_inertion,"-1",inv_weight,"0.1",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_l85,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.35",cost,"4890",crosshair_inertion,"-0.6",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourte_l85a2,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.4",cost,"3480",crosshair_inertion,"-0.5",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourte_l96a1,weapon,cost,"5240",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_lr300,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.4",cost,"4560",crosshair_inertion,"-0.75",inv_weight,"0.2",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_m24,weapon,cost,"5780",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_m249,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.35",cost,"4890",crosshair_inertion,"-0.6",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourte_m4,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.4",cost,"4560",crosshair_inertion,"-0.75",inv_weight,"0.2",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_m98b,weapon,cost,"5240",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_mp5,weapon,PDM_disp_accel_factor,"-0.25",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.25",cost,"2870",crosshair_inertion,"-0.5",inv_weight,"-0.05",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_p90,weapon,cam_dispersion,"-0.12",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.095",cost,"4980",inv_weight,"0.15",value,"-15",zoom_cam_dispersion,"-0.09",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.09",,,,,,,,,,,,,,
up_sect_fourte_pkm,weapon,cam_dispersion,"-0.144",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.235",cost,"6240",inv_weight,"0.24",value,"-10",zoom_cam_dispersion,"-0.134",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.215",,,,,,,,,,,,,,
up_sect_fourte_remi700,weapon,cost,"5890",rpm,"15",value,"25",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_saiga12,weapon,cost,"3680",rpm,"50",value,"15",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_scar,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.13",PDM_disp_vel_factor,"-0.5",cost,"7880",crosshair_inertion,"-1.75",inv_weight,"-0.12",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_sig220,weapon,cost,"2360",inv_weight,"0.06",rpm,"30",value,"15",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_sig550,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.13",PDM_disp_vel_factor,"-0.5",cost,"3880",crosshair_inertion,"-1.75",inv_weight,"-0.12",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_sig552,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.13",PDM_disp_vel_factor,"-0.4",cost,"3600",crosshair_inertion,"-1",inv_weight,"-0.12",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_sv98,weapon,cost,"5240",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_svd,weapon,cost,"5890",rpm,"15",value,"25",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_svd_nimble,weapon,cost,"5680",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_svu,weapon,cost,"4750",fire_dispersion_base,"-0.015",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_ump45,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.3",cost,"2870",crosshair_inertion,"-0.5",inv_weight,"-0.05",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourte_usp,weapon,cost,"2320",fire_dispersion_base,"-0.12",inv_weight,"0.11",value,"30",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_val,weapon,cost,"4920",fire_dispersion_base,"-0.06",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vintorez,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"4890",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vintorez_1pn93,weapon,bullet_speed,"60",cost,"6580",fire_dispersion_base,"-0.01",fire_distance,"50",inv_weight,"0.1",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vintorez_nimble,weapon,cost,"3990",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vsk94,weapon,cost,"4920",fire_dispersion_base,"-0.043",inv_weight,"0.05",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vssk,weapon,cost,"5440",inv_weight,"0.27",scope_nightvision,"scope_nightvision",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourte_vz61,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"2450",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtf_9a91,weapon,cam_dispersion,"-0.082",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.059",cost,"5430",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.076",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.041",,,,,,,,,,,,,,
up_sect_fourtf_abakan,weapon,bullet_speed,"90",cost,"4800",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_aek971,weapon,bullet_speed,"90",cost,"5120",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_bizon,weapon,bullet_speed,"80",cost,"3860",fire_dispersion_base,"-0.024",fire_distance,"50",inv_weight,"0.1",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_fn2000,weapon,cost,"1860",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_fn2000_nimble,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.4",cost,"4980",crosshair_inertion,"-0.5",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtf_g3,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.4",cost,"3980",crosshair_inertion,"-0.5",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fourtf_g36,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.3",cost,"4980",crosshair_inertion,"-0.85",inv_weight,"-0.06",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourtf_g36k,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.3",cost,"4980",crosshair_inertion,"-0.85",inv_weight,"-0.06",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourtf_g3sg1,weapon,cost,"3260",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_groza,weapon,bullet_speed,"90",cost,"5940",fire_dispersion_base,"-0.01",fire_distance,"70",hit_impulse,"5",value,"30",,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_l96a1,weapon,cost,"4780",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_lr300,weapon,bullet_speed,"83",cost,"3860",fire_dispersion_base,"-0.01",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_m24,weapon,cost,"4730",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_m4,weapon,bullet_speed,"83",cost,"3860",fire_dispersion_base,"-0.01",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_m98b,weapon,cost,"4780",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_mp5,weapon,bullet_speed,"80",cost,"3860",fire_dispersion_base,"-0.024",fire_distance,"50",inv_weight,"0.1",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_p90,weapon,PDM_disp_accel_factor,"-0.5",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.5",cost,"5180",crosshair_inertion,"-1",inv_weight,"0.05",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourtf_remi700,weapon,bullet_speed,"40",cost,"6210",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_scar,weapon,bullet_speed,"38",cost,"7140",fire_dispersion_base,"-0.015",inv_weight,"0.07",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_sig550,weapon,bullet_speed,"98",cost,"4840",fire_dispersion_base,"-0.015",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_sig550_sniper,weapon,bullet_speed,"100",cost,"4840",fire_dispersion_base,"-0.01",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_sig552,weapon,bullet_speed,"73",cost,"4840",fire_dispersion_base,"-0.015",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_sv98,weapon,cost,"4780",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_svd,weapon,bullet_speed,"40",cost,"6210",fire_dispersion_base,"-0.01",inv_weight,"0.1",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_svd_nimble,weapon,cost,"3980",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_svu,weapon,cost,"5540",inv_weight,"0.1",rpm,"25",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_ump45,weapon,bullet_speed,"40",cost,"3860",fire_dispersion_base,"-0.02",fire_distance,"50",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_val,weapon,cam_dispersion,"-0.082",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.059",cost,"6140",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.076",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.041",,,,,,,,,,,,,,
up_sect_fourtf_vintorez,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"4740",inv_weight,"0.1",misfire_end_prob,"-0.014",misfire_start_prob,"-0.0018",value,"10",,,,,,,,,,,,,,,,,,
up_sect_fourtf_vintorez_1pn93,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.4",cost,"5840",crosshair_inertion,"-1",inv_weight,"0.025",value,"25",,,,,,,,,,,,,,,,,,
up_sect_fourtf_vintorez_nimble,weapon,cost,"1720",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fourtf_vsk94,weapon,cam_dispersion,"-0.084",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.061",cost,"6320",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.079",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.043",,,,,,,,,,,,,,
up_sect_fourtf_vssk,weapon,cost,"4320",inv_weight,"0.05",scope_nightvision,"scope_contrast",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_9a91,weapon,cam_dispersion,"-0.041",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.028",cost,"2990",inv_weight,"0.05",value,"-5",zoom_cam_dispersion,"-0.038",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.021",,,,,,,,,,,,,,
up_sect_secona_abakan,weapon,bullet_speed,"90",cost,"2700",fire_dispersion_base,"-0.005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ace21,weapon,cost,"3140",inv_weight,"0.15",rpm,"45",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_aek971,weapon,bullet_speed,"50",cost,"3060",fire_dispersion_base,"-0.005",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_ak102,weapon,cam_dispersion,"-0.088",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.118",cost,"1840",inv_weight,"0.22",value,"-10",zoom_cam_dispersion,"-0.078",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.108",,,,,,,,,,,,,,
up_sect_secona_ak103,weapon,PDM_disp_accel_factor,"-0.1",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.1",cam_dispersion,"-0.07",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.069",cost,"2940",crosshair_inertion,"-0.25",inv_weight,"0.15",value,"5",zoom_cam_dispersion,"-0.055",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.064",,,,,,
up_sect_secona_ak104,weapon,cam_dispersion,"-0.088",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.118",cost,"1840",inv_weight,"0.22",value,"-10",zoom_cam_dispersion,"-0.078",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.108",,,,,,,,,,,,,,
up_sect_secona_ak74,weapon,PDM_disp_accel_factor,"-0.1",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.1",cam_dispersion,"-0.046",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.057",cost,"2940",crosshair_inertion,"-0.25",inv_weight,"0.15",value,"5",zoom_cam_dispersion,"-0.047",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.051",,,,,,
up_sect_secona_ak74_old,weapon,PDM_disp_accel_factor,"-0.1",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.1",cam_dispersion,"-0.046",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.057",cost,"2940",crosshair_inertion,"-0.25",inv_weight,"0.15",value,"5",zoom_cam_dispersion,"-0.047",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.051",,,,,,
up_sect_secona_ak74m,weapon,PDM_disp_accel_factor,"-0.1",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.1",cam_dispersion,"-0.046",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.057",cost,"2940",crosshair_inertion,"-0.25",inv_weight,"0.15",value,"5",zoom_cam_dispersion,"-0.047",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.051",,,,,,
up_sect_secona_ak74u,weapon,cam_dispersion,"-0.088",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.118",cost,"1840",inv_weight,"0.22",value,"-10",zoom_cam_dispersion,"-0.078",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.108",,,,,,,,,,,,,,
up_sect_secona_akm,weapon,PDM_disp_accel_factor,"-0.1",PDM_disp_base,"-0.07",PDM_disp_vel_factor,"-0.1",cam_dispersion,"-0.07",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.069",cost,"2940",crosshair_inertion,"-0.25",inv_weight,"0.15",value,"5",zoom_cam_dispersion,"-0.055",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.064",,,,,,
up_sect_secona_aug,weapon,cost,"4240",fire_dispersion_base,"-0.02",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_beretta,weapon,cost,"2180",inv_weight,"0.09",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_bizon,weapon,cost,"3240",inv_weight,"0.125",rpm,"40",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_bm16,weapon,PDM_disp_accel_factor,"-0.05",PDM_disp_vel_factor,"-0.05",cost,"1420",crosshair_inertion,"-0.25",inv_weight,"-0.54",value,"-0.54",,,,,,,,,,,,,,,,,,,,
up_sect_secona_colt1911,weapon,cost,"2860",inv_weight,"0.11",rpm,"40",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_cz75,weapon,cost,"2260",inv_weight,"0.09",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_desert_eagle,weapon,bullet_speed,"22",cost,"2840",fire_dispersion_base,"-0.05",inv_weight,"0.05",value,"5",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fn2000,weapon,bullet_speed,"90",cost,"4890",fire_dispersion_base,"-0.002",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fn2000_nimble,weapon,bullet_speed,"90",cost,"4890",fire_dispersion_base,"-0.002",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fn57,weapon,bullet_speed,"35",cost,"2360",value,"10",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fnp45,weapon,bullet_speed,"30",cost,"1920",inv_weight,"0.08",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fnx45,weapon,bullet_speed,"30",cost,"1920",inv_weight,"0.08",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_fort,weapon,bullet_speed,"32",cost,"1090",inv_weight,"0.02",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_secona_g3,weapon,bullet_speed,"90",cost,"3690",fire_dispersion_base,"-0.002",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
