~,pda_encyclopedia_name,st_ui_dbg_spawn_type,st_upgr_cost,st_data_export_can_be_looted_by_npc
wpn_ak105,st_wpn_ak105,w_rifle,24480,Y
wpn_ak105_1p29,st_wpn_ak105,w_rifle,24480,Y
wpn_ak105_bas,st_wpn_ak105_bas,w_rifle,24480,Y
wpn_ak105_bas_1p29,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_1p76,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_1p78gs,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_1pn93,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_1pn93n2_1gs,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_ekp8_02,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_kobra,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_okp,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_pka,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_pso2,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_bas_shakal,st_wpn_ak105_bas_shakal,w_rifle,24480,Y
wpn_ak105_bas_swamp,st_wpn_ak105_bas_swamp,w_rifle,24480,Y
wpn_ak105_bas_usp1,st_wpn_ak105_bas,w_rifle,24480,N
wpn_ak105_kobra,st_wpn_ak105,w_rifle,24480,Y
wpn_ak105_ps01,st_wpn_ak105,w_rifle,24480,Y
wpn_ak105_sp,st_wpn_ak105_sp,w_rifle,27480,Y
wpn_ak105_sp_1p29,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak105_sp_1p78gs,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak105_sp_1pn93,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak105_sp_1pn93n2_1gs,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak105_sp_pso2,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak105_sp_usp1,st_wpn_ak105_sp,w_rifle,27480,N
wpn_ak12,st_wpn_ak12,w_rifle,36880,Y
wpn_ak12_ac10632,st_wpn_ak12,w_rifle,36880,Y
wpn_ak12_acog,st_wpn_ak12,w_rifle,36880,Y
wpn_ak12_bas,st_wpn_ak12_bas,w_rifle,36880,Y
wpn_ak12_bas_0kp2,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_ac10632,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_acog,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_aim_low,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_aimpoint,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_c-more,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_compm4s,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_d0cter,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_deltapoint,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_e0t2,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_ekp8_18,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_eot,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_gauss_sight,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_kemper,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_leupold,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_marchf,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_mark8_rmr,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_mepro,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_pn23,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_point_aimpro,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_rakurs,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_rmr,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_spec_alt,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_specter,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_bas_triji,st_wpn_ak12_bas,w_rifle,36880,N
wpn_ak12_custom,st_wpn_ak12_custom,w_rifle,51440,Y
wpn_ak12_custom_0kp2,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_ac10632,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_acog,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_aim_low,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_aimpoint,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_aimpoint_pro,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_c-more,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_compm4s,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_d0cter,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_deltapoint,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_e0t2,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_ekp8_18,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_eot,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_gauss_sight,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_kemper,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_leupold,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_marchf,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_mark8_rmr,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_mepro,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_mono_kit,st_wpn_ak12_mono_kit,w_rifle,51440,Y
wpn_ak12_custom_pn23,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_point_aimpro,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_rakurs,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_rmr,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_spec_alt,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_specter,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_susat,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_triji,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_custom_trijicon_rmr,st_wpn_ak12_custom,w_rifle,51440,N
wpn_ak12_eot,st_wpn_ak12,w_rifle,36880,Y
wpn_ak12_m1,st_wpn_ak12_m1,w_rifle,46880,Y
wpn_ak12_m1_0kp2,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_ac10632,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_acog,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_aim_low,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_aimpoint,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_c-more,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_compm4s,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_d0cter,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_deltapoint,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_e0t2,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_ekp8_18,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_eot,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_gauss_sight,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_kemper,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_leupold,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_marchf,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_mark8_rmr,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_mepro,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_pn23,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_point_aimpro,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_rakurs,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_rmr,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_spec_alt,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_specter,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_susat,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_m1_triji,st_wpn_ak12_m1,w_rifle,46880,N
wpn_ak12_mono_com,st_wpn_ak12_mono_com,w_rifle,61200,Y
wpn_ak12_mono_com_0kp2,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_ac10632,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_acog,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_aim_low,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_aimpoint,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_c-more,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_compm4s,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_d0cter,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_deltapoint,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_e0t2,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_ekp8_18,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_eot,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_gauss_sight,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_kemper,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_leupold,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_marchf,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_mepro,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_pn23,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_point_aimpro,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_rakurs,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_rmr,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak12_mono_com_specter,st_wpn_ak12_mono_com,w_rifle,61200,N
wpn_ak5c_bas,st_wpn_ak5c_bas,w_rifle,45560,Y
wpn_ak5c_bas_0kp2,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_5c_tik,st_wpn_ak5c_bas_5c_tik,w_rifle,45560,Y
wpn_ak5c_bas_ac10632,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_acog,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_aim_low,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_aimpoint,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_c-more,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_compm4s,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_d0cter,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_deltapoint,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_e0t2,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_ekp8_18,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_eot,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_gauss_sight,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_kemper,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_leupold,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_marchf,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_mark8_rmr,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_mepro,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_pn23,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_point_aimpro,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_rakurs,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_rmr,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_spec_alt,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_specter,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_bas_triji,st_wpn_ak5c_bas,w_rifle,45560,N
wpn_ak5c_isg,st_wpn_ak5c_isg,w_rifle,62560,Y
wpn_ak5c_isg_0kp2,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_ac10632,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_acog,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_aim_low,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_aimpoint,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_c-more,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_compm4s,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_d0cter,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_deltapoint,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_e0t2,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_ekp8_18,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_eot,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_gauss_sight,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_kemper,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_leupold,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_marchf,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_mepro,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_pn23,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_point_aimpro,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_rakurs,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_rmr,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak5c_isg_specter,st_wpn_ak5c_isg,w_rifle,62560,N
wpn_ak74,st_wpn_ak74,w_rifle,26950,Y
wpn_ak74_1p29,st_wpn_ak74,w_rifle,26950,Y
wpn_ak74_alt,st_wpn_ak74_alt,w_rifle,30380,Y
wpn_ak74_alt_1p29,st_wpn_ak74_alt,w_rifle,30380,Y
wpn_ak74_alt_kobra,st_wpn_ak74_alt,w_rifle,30380,Y
wpn_ak74_alt_ps01,st_wpn_ak74_alt,w_rifle,30380,Y
wpn_ak74_custom,st_wpn_ak74_custom,w_rifle,31580,Y
wpn_ak74_custom_1p29,st_wpn_ak74_custom,w_rifle,31580,Y
wpn_ak74_custom_kobra,st_wpn_ak74_custom,w_rifle,31580,Y
wpn_ak74_custom_ps01,st_wpn_ak74_custom,w_rifle,31580,Y
wpn_ak74_isg,st_wpn_ak74_isg,w_rifle,61430,Y
wpn_ak74_isg_0kp2,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_ac10632,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_acog,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_aim_low,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_aimpoint,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_c-more,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_compm4s,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_d0cter,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_deltapoint,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_e0t2,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_ekp8_18,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_eot,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_gauss_sight,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_kemper,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_leupold,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_marchf,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_mepro,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_pn23,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_point_aimpro,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_rakurs,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_rmr,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_isg_specter,st_wpn_ak74_isg,w_rifle,61430,N
wpn_ak74_kobra,st_wpn_ak74,w_rifle,26950,Y
wpn_ak74_modern,st_wpn_ak74_modern,w_rifle,29560,Y
wpn_ak74_modern_1p29,st_wpn_ak74_modern,w_rifle,29560,Y
wpn_ak74_modern_kobra,st_wpn_ak74_modern,w_rifle,29560,Y
wpn_ak74_modern_ps01,st_wpn_ak74_modern,w_rifle,29560,Y
wpn_ak74_n,st_wpn_ak74_n,w_rifle,26950,Y
wpn_ak74_n_1p29,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_1p76,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_1p78gs,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_1pn93,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_1pn93n2_1gs,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_ekp8_02,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_kobra,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_okp,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_pka,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_pso2,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_n_usp1,st_wpn_ak74_n,w_rifle,26950,N
wpn_ak74_old,st_wpn_ak74_old,w_rifle,23580,Y
wpn_ak74_pmc,st_wpn_ak74_pmc,w_rifle,48880,Y
wpn_ak74_pmc_0kp2,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_1p29,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_1p76,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_1p78gs,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_1pn93,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_1pn93n2_1gs,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_ac10632,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_acog,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_aim_low,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_aimpoint,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_c-more,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_compm4s,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_d0cter,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_deltapoint,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_e0t2,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_ekp8_02,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_ekp8_18,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_eot,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_kashtan_rmr,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_kemper,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_kobra,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_leupold,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_marchf,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_mark8_rmr,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_mepro,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_okp,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_pka,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_pn23,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_point_aimpro,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_pritseldob,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_pso2,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_rakurs,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_rmr,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_spec_alt,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_specter,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_triji,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_pmc_usp1,st_wpn_ak74_pmc,w_rifle,48880,N
wpn_ak74_ps01,st_wpn_ak74,w_rifle,26950,Y
wpn_ak74_rpk,st_wpn_ak74_eot,w_rifle,37680,Y
wpn_ak74m,st_wpn_ak74m,w_rifle,30980,Y
wpn_ak74m_1p29,st_wpn_ak74m,w_rifle,30980,Y
wpn_ak74m_alt,st_wpn_ak74m_alt,w_rifle,31850,Y
wpn_ak74m_alt_1p29,st_wpn_ak74m_alt,w_rifle,31850,Y
wpn_ak74m_alt_kobra,st_wpn_ak74m_alt,w_rifle,31850,Y
wpn_ak74m_alt_ps01,st_wpn_ak74m_alt,w_rifle,31850,Y
wpn_ak74m_beard,st_wpn_ak74m_beard,w_rifle,38980,Y
wpn_ak74m_beard_0kp2,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_1p29,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_1p76,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_1p78gs,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_1pn93,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_1pn93n2_1gs,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_ac10632,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_aim_low,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_c-more,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_compm4s,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_d0cter,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_deltapoint,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_e0t2,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_ekp8_02,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_ekp8_18,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_eot,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_kashtan_rmr,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_kemper,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_kobra,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_mepro,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_okp,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_pka,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_pritseldob,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_pso2,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_rakurs,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_rmr,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_beard_usp1,st_wpn_ak74m_beard,w_rifle,38980,N
wpn_ak74m_camo,st_wpn_ak74m_camo,w_rifle,38360,Y
wpn_ak74m_camo_1p29,st_wpn_ak74m_camo,w_rifle,38360,Y
wpn_ak74m_camo_kobra,st_wpn_ak74m_camo,w_rifle,38360,Y
wpn_ak74m_camo_ps01,st_wpn_ak74m_camo,w_rifle,38360,Y
wpn_ak74m_custom,st_wpn_ak74m_custom,w_rifle,33980,Y
wpn_ak74m_custom_1p29,st_wpn_ak74m_custom,w_rifle,33980,Y
wpn_ak74m_custom_kobra,st_wpn_ak74m_custom,w_rifle,33980,Y
wpn_ak74m_custom_ps01,st_wpn_ak74m_custom,w_rifle,33980,Y
wpn_ak74m_duty,st_wpn_ak74m_duty,w_rifle,38580,Y
wpn_ak74m_duty_1p29,st_wpn_ak74m_duty,w_rifle,38580,Y
wpn_ak74m_duty_kobra,st_wpn_ak74m_duty,w_rifle,38580,Y
wpn_ak74m_duty_ps01,st_wpn_ak74m_duty,w_rifle,38580,Y
wpn_ak74m_kobra,st_wpn_ak74m,w_rifle,30980,Y
wpn_ak74m_n,st_wpn_ak74m_n,w_rifle,30980,Y
wpn_ak74m_n_1p29,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_1p76,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_1p78gs,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_1pn93,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_1pn93n2_1gs,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_ekp8_02,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_kobra,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_okp,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_pka,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_pso2,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_n_usp1,st_wpn_ak74m_n,w_rifle,30980,N
wpn_ak74m_pka,st_wpn_ak74m_pk-a,w_rifle,40680,Y
wpn_ak74m_ps01,st_wpn_ak74m,w_rifle,30980,Y
wpn_ak74u,st_wpn_ak74u,w_rifle,20870,Y
wpn_ak74u_1p29,st_wpn_ak74u,w_rifle,20870,Y
wpn_ak74u_camo,st_wpn_ak74u_camo,w_rifle,24550,Y
wpn_ak74u_camo_1p29,st_wpn_ak74u_camo,w_rifle,24550,Y
wpn_ak74u_camo_kobra,st_wpn_ak74u_camo,w_rifle,24550,Y
wpn_ak74u_camo_ps01,st_wpn_ak74u_camo,w_rifle,24550,Y
wpn_ak74u_custom,st_wpn_ak74u_custom,w_rifle,23880,Y
wpn_ak74u_custom_1p29,st_wpn_ak74u_custom,w_rifle,23880,Y
