~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
wpn_aug_modern_specter,WP_LR300,w_rifle,st_wpn_aug_a3,st_wpn_aug_a3_descr,3.62,45690,
wpn_aug_modern_susat,WP_LR300,w_rifle,st_wpn_aug_a3,st_wpn_aug_a3_descr,3.37,45690,
wpn_axe,WP_KNIFE,w_melee,st_axe,st_axe2_descr,4.80,7850,
wpn_axe2,WP_KNIFE,w_melee,st_axe,st_axe2_descr,4.80,7850,
wpn_axe3,WP_KNIFE,w_melee,st_sledge_hammer,st_sledge_hammer_descr,8.00,18500,
wpn_benelli_m1014,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_0kp2,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_ac10632,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_acog,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_aim_low,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_bossxe,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_c-more,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_c79,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_d0cter,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_deltapoint,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_e0t2,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_e0t2_magd,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_e0t2_magd_off,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_ekp8_18,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_eot,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,3.30,63500,
wpn_benelli_m1014_monstrum,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_pk6,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_rmr,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_specter,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_t12,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_tac30,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_trihawk,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_benelli_m1014_vulcan,WP_ASHTG,w_shotgun,st_wpn_benelli_m1014,st_wpn_benelli_m1014_descr,4.13,63500,
wpn_beretta,WP_PM,w_pistol,st_wpn_beretta,st_wpn_beretta_descr,0.95,7120,
wpn_beretta_alt,WP_PM,w_pistol,st_wpn_beretta_alt,st_wpn_beretta_descr,0.95,8290,
wpn_beretta_camo,WP_PM,w_pistol,st_wpn_beretta_px4,st_wpn_beretta_px4_descr,0.95,11650,
wpn_beretta_modern,WP_PM,w_pistol,st_wpn_beretta,st_wpn_beretta_descr,0.95,7120,
wpn_beretta_modern_d0cter,WP_PM,w_pistol,st_wpn_beretta,st_wpn_beretta_descr,0.95,7120,
wpn_beretta_modern_deltapoint,WP_PM,w_pistol,st_wpn_beretta,st_wpn_beretta_descr,0.95,7120,
wpn_beretta_modern_rmr,WP_PM,w_pistol,st_wpn_beretta,st_wpn_beretta_descr,0.95,7120,
wpn_binoc,WP_BINOC,w_misc,st_binocular_name,st_binocular_descr,1.00,1580,
wpn_binoc_inv,WP_BINOC,w_misc,st_binocular_name,st_binocular_descr,1.00,1580,
wpn_bizon,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_1p29,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_1p63,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_1p76,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.70,18560,
wpn_bizon_1p78gs,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_1pn93,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_1pn93n2_1gs,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_ekp8_02,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.70,18560,
wpn_bizon_kobra,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.70,18560,
wpn_bizon_okp,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.70,18560,
wpn_bizon_pka,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_ps01,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_pso2,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bizon_usp1,WP_LR300,w_smg,st_wpn_bizon,st_wpn_bizon_descr,2.30,18560,
wpn_bm16,WP_BM16,w_shotgun,st_wpn_bm16,st_wpn_bm16_descr,1.92,9650,
wpn_bm16_alt,WP_BM16,w_shotgun,st_wpn_bm16_alt,st_wpn_bm16_descr,1.92,12850,
wpn_bm16_full,WP_BM16,w_shotgun,st_wpn_bm16_full,st_wpn_bm16_full_descr,3.40,15480,
wpn_bm16_full_alt,WP_BM16,w_shotgun,st_wpn_bm16_full_alt,st_wpn_bm16_full_descr,3.40,18250,
wpn_bm16_full_alt_23,WP_BM16,w_shotgun,st_wpn_bm16_full_alt_23,st_wpn_bm16_full_alt_23_descr,3.40,29850,
wpn_brn180,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_0kp2,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.20,76321,
wpn_brn180_ac10632,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.71,76321,
wpn_brn180_acog,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.95,76321,
wpn_brn180_aim_low,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_aimpoint,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.73,76321,
wpn_brn180_c-more,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.90,76321,
wpn_brn180_c79,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_compm4s,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.98,76321,
wpn_brn180_d0cter,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_deltapoint,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_devo,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_e0t2,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.83,76321,
wpn_brn180_echo1,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_ekp8_18,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_eot,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.90,76321,
wpn_brn180_exps3,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_gauss_sight,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,4.00,76321,
wpn_brn180_gee36,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,4.56,76321,
wpn_brn180_hamr,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_he510,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_kemper,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_lco1,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_leupold,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.28,76321,
wpn_brn180_march_f_shorty,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_march_f_shorty_alt,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_marchf,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.24,76321,
wpn_brn180_mark8_rmr,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.60,76321,
wpn_brn180_mepro,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.97,76321,
wpn_brn180_pn23,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.25,76321,
wpn_brn180_point_aimpro,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.93,76321,
wpn_brn180_rakurs,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_rmr,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.87,76321,
wpn_brn180_romeo4,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_spec_alt,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.60,76321,
wpn_brn180_specter,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.27,76321,
wpn_brn180_t12,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_triji,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,3.27,76321,
wpn_brn180_uh1_magd,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_uh1_magd_off,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_brn180_uh2,WP_AK74,w_rifle,st_wpn_brn180,st_wpn_brn180_descr,2.60,76321,
wpn_colt1911,WP_PM,w_pistol,st_wpn_colt1911,st_wpn_colt1911_descr,1.07,8560,
wpn_colt1911_alt,WP_PM,w_pistol,st_wpn_colt1911_alt,st_wpn_colt1911_descr,1.07,11280,
wpn_colt1911_camo,WP_PM,w_pistol,st_wpn_coonan357,st_wpn_coonan357_descr,1.11,13880,
wpn_colt1911_custom,WP_PM,w_pistol,st_wpn_svi,st_wpn_svi_descr,1.07,19260,
wpn_colt1911_duty,WP_PM,w_pistol,st_wpn_colt1911_duty,st_wpn_colt1911_duty_descr,1.07,14580,
wpn_colt1911_merc,WP_PM,w_pistol,st_wpn_colt1911_merc,st_wpn_colt1911_merc_descr,1.07,14860,
wpn_colt1911_modern,WP_PM,w_pistol,st_wpn_colt1911_modern,st_wpn_colt1911_descr,1.07,12380,
wpn_colt1911_n,WP_PM,w_pistol,st_wpn_colt1911_n,st_wpn_colt1911_n_descr,1.07,8560,
wpn_colt1911_new,WP_PM,w_pistol,st_wpn_colt1911_new,st_wpn_colt1911_descr,1.07,10480,
wpn_colt_kimber,WP_PM,w_pistol,st_wpn_colt_kimber,st_wpn_colt_kimber_descr,1.08,15860,
wpn_cz52,WP_PM,w_pistol,st_wpn_cz52,st_wpn_cz52_descr,0.95,7270,
wpn_cz75,WP_PM,w_pistol,st_wpn_cz75,st_wpn_cz75_descr,1.12,8750,
wpn_cz75_auto,WP_LR300,w_pistol,st_wpn_cz75_auto,st_wpn_cz75_auto_descr,1.12,11650,
wpn_desert_eagle,WP_PM,w_pistol,st_wpn_desert_eagle,st_wpn_desert_eagle_descr,1.90,19680,
wpn_desert_eagle_custom,WP_PM,w_pistol,st_wpn_desert_eagle_custom,st_wpn_desert_eagle_descr,1.90,23580,
wpn_desert_eagle_d0cter,WP_PM,w_pistol,st_wpn_desert_eagle,st_wpn_desert_eagle_descr,1.90,19680,
wpn_desert_eagle_deltapoint,WP_PM,w_pistol,st_wpn_desert_eagle,st_wpn_desert_eagle_descr,1.90,19680,
wpn_desert_eagle_modern,WP_PM,w_pistol,st_wpn_desert_eagle_modern,st_wpn_desert_eagle_descr,1.90,22250,
wpn_desert_eagle_nimble,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_nimble_acog,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,2.25,25880,
wpn_desert_eagle_nimble_d0cter,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_nimble_deltapoint,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_nimble_lazup_pl15,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_nimble_march_f_shorty,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,2.32,25880,
wpn_desert_eagle_nimble_pk6,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,2.32,25880,
wpn_desert_eagle_nimble_rmr,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_nimble_t12,WP_PM,w_pistol,st_wpn_desert_eagle_nimble,st_wpn_desert_eagle_nimble_descr,1.93,25880,
wpn_desert_eagle_pk6,WP_PM,w_pistol,st_wpn_desert_eagle,st_wpn_desert_eagle_descr,1.90,19680,
wpn_desert_eagle_rmr,WP_PM,w_pistol,st_wpn_desert_eagle,st_wpn_desert_eagle_descr,1.90,19680,
wpn_dtmdr,WP_AK74,w_rifle,MDR,MDR_descr,3.77,33880,
wpn_dtmdr_ac10632,WP_AK74,w_rifle,MDR,MDR_descr,3.21,33880,
wpn_dtmdr_acog,WP_AK74,w_rifle,MDR,MDR_descr,3.46,33880,
wpn_dtmdr_aimpoint,WP_AK74,w_rifle,MDR,MDR_descr,3.08,33880,
wpn_dtmdr_black,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.77,57880,
wpn_dtmdr_black_ac10632,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.21,57880,
wpn_dtmdr_black_acog,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.46,57880,
wpn_dtmdr_black_aimpoint,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.08,57880,
wpn_dtmdr_black_c-more,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.21,57880,
wpn_dtmdr_black_compm4s,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.33,57880,
wpn_dtmdr_black_e0t2,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.18,57880,
wpn_dtmdr_black_ekp8_18,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.22,57880,
wpn_dtmdr_black_eot,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.46,57880,
wpn_dtmdr_black_gauss_sight,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.95,57880,
wpn_dtmdr_black_gee36,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.50,57880,
wpn_dtmdr_black_he510,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.77,57880,
wpn_dtmdr_black_leupold,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.63,57880,
wpn_dtmdr_black_marchf,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.59,57880,
wpn_dtmdr_black_mepro,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.32,57880,
wpn_dtmdr_black_p1x42,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.77,57880,
wpn_dtmdr_black_pn23,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.65,57880,
wpn_dtmdr_black_point_aimpro,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.28,57880,
wpn_dtmdr_black_specter,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.62,57880,
wpn_dtmdr_black_sup,WP_AK74,w_rifle,MDR_black,MDR_black_up_descr,3.73,69880,
wpn_dtmdr_black_sup_gauss_sight,WP_AK74,w_rifle,MDR_black,MDR_black_up_descr,3.73,69880,
wpn_dtmdr_black_t12,WP_AK74,w_rifle,MDR_black,MDR_black_descr,3.77,57880,
wpn_dtmdr_c-more,WP_AK74,w_rifle,MDR,MDR_descr,3.21,33880,
wpn_dtmdr_compm4s,WP_AK74,w_rifle,MDR,MDR_descr,3.33,33880,
wpn_dtmdr_e0t2,WP_AK74,w_rifle,MDR,MDR_descr,3.18,33880,
wpn_dtmdr_ekp8_18,WP_AK74,w_rifle,MDR,MDR_descr,3.22,33880,
wpn_dtmdr_eot,WP_AK74,w_rifle,MDR,MDR_descr,3.46,33880,
wpn_dtmdr_leupold,WP_AK74,w_rifle,MDR,MDR_descr,3.63,33880,
wpn_dtmdr_marchf,WP_AK74,w_rifle,MDR,MDR_descr,3.59,33880,
wpn_dtmdr_mepro,WP_AK74,w_rifle,MDR,MDR_descr,3.32,33880,
wpn_dtmdr_point_aimpro,WP_AK74,w_rifle,MDR,MDR_descr,3.28,33880,
wpn_dtmdr_specter,WP_AK74,w_rifle,MDR,MDR_descr,3.62,33880,
wpn_dtmdr_sup,WP_AK74,w_rifle,MDR,MDR_up_descr,3.73,46880,
wpn_dvl10,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_dvl10_acog,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.35,95580,
wpn_dvl10_ado,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_dvl10_cortex,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_dvl10_gauss_sight,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,7.40,95580,
wpn_dvl10_leupold,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.68,95580,
wpn_dvl10_m1,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_m1_acog,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.05,99580,
wpn_dvl10_m1_ado,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_m1_cortex,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_m1_gauss_sight,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,7.10,99580,
wpn_dvl10_m1_leupold,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.38,99580,
wpn_dvl10_m1_marchf,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.34,99580,
wpn_dvl10_m1_pks,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.50,99580,
wpn_dvl10_m1_pn23,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.35,99580,
wpn_dvl10_m1_ps320,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_m1_razorhd,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_m1_specter,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.37,99580,
wpn_dvl10_m1_susat,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,6.12,99580,
wpn_dvl10_m1_tac30,WP_SVD,w_sniper,st_wpn_dvl10_m1,st_wpn_dvl10_m1_descr,5.70,99580,
wpn_dvl10_marchf,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.64,95580,
wpn_dvl10_pks,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.80,95580,
wpn_dvl10_pn23,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.65,95580,
wpn_dvl10_ps320,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_dvl10_razorhd,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_dvl10_specter,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.67,95580,
wpn_dvl10_susat,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.42,95580,
wpn_dvl10_tac30,WP_SVD,w_sniper,st_wpn_dvl10,st_wpn_dvl10_descr,6.00,95580,
wpn_eft_rsh12,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_0kp2,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_1p87,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_ac10632,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_aim_acro,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_aim_low,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_aimpoint,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_c-more,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_compm4s,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_d0cter,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_deltapoint,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_e0t2,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_ekp8_18,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_eot,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_exps3,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_hco,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_he510,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_lco1,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_p1x42,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_pk6,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_point_aimpro,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_rmr,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_romeo4,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_romeo8,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_eft_rsh12_uh2,WP_USP45,w_pistol,st_wpn_eft_rsh12,st_wpn_eft_rsh12_descr,2.20,73500,
wpn_fake_missile,G_FAKE,w_base,ammo-vog-25,no_description,0.20,150,
wpn_fake_missile1,G_FAKE,w_base,ammo-vog-25p,no_description,0.20,150,
wpn_fake_missile2,G_FAKE,w_base,ammo-m209,,0.20,150,
wpn_fal,WP_AK74,w_rifle,st_wpn_fal,st_wpn_fal_descr,4.45,31300,
wpn_fal_ac10632,WP_AK74,w_rifle,st_wpn_fal,st_wpn_fal_descr,4.56,31300,
wpn_fal_acog,WP_AK74,w_rifle,st_wpn_fal,st_wpn_fal_descr,4.80,31300,
wpn_fal_aus,WP_AK74,w_rifle,st_wpn_fal_aus,st_wpn_fal_aus_descr,4.30,31300,
wpn_fal_aus_kit_aus_tri,WP_AK74,w_rifle,st_wpn_fal_aus_kit_aus_tri,st_wpn_fal_aus_kit_aus_tri_descr,4.46,31300,
wpn_fal_aus_kit_fal_leup,WP_AK74,w_rifle,st_wpn_fal_aus_kit_fal_leup,st_wpn_fal_aus_kit_fal_leup_descr,4.79,31300,
wpn_fal_aus_kit_sa5x_spec,WP_AK74,w_rifle,st_wpn_fal_aus_kit_sa5x_spec,st_wpn_fal_aus_kit_sa5x_spec_descr,4.88,31300,
wpn_fal_c-more,WP_AK74,w_rifle,st_wpn_fal,st_wpn_fal_descr,4.75,31300,
wpn_fal_eot,WP_AK74,w_rifle,st_wpn_fal,st_wpn_fal_descr,4.75,31300,
wpn_fal_sa58_osw,WP_AK74,w_rifle,st_wpn_fal_sa58_osw,st_wpn_fal_sa58_osw_descr,3.80,56380,
wpn_fal_sa58_osw_0kp2,WP_AK74,w_rifle,st_wpn_fal_sa58_osw,st_wpn_fal_sa58_osw_descr,4.00,56380,
